order_id,order_date,customer_id,gender,age,city,product_category,price,quantity,payment_mode,rating,revenue
34096,11/21/2025 15:00,5551,Female,20,Delhi,Home,3418,5,Debit Card,3.5,17090
34097,11/21/2025 16:00,2757,Female,52,Mumbai,Home,4368,3,UPI,4.4,13104
34098,11/21/2025 17:00,5338,Female,51,Pune,Fashion,2258,5,Credit Card,2.6,11290
34099,11/21/2025 18:00,7033,Female,49,Bangalore,Electronics,4661,2,COD,2.7,9322
34100,11/21/2025 19:00,5279,Male,43,Chennai,Fashion,361,5,Debit Card,2.9,1805
34101,11/21/2025 20:00,4241,Female,43,Chennai,Grocery,2291,3,Credit Card,1,6873
34102,11/21/2025 21:00,5150,Female,29,Bangalore,Grocery,3532,5,Credit Card,4.9,17660
34103,11/21/2025 22:00,2885,Male,18,Mumbai,Grocery,3323,4,Debit Card,4.1,13292
34104,11/21/2025 23:00,4862,Male,54,Pune,Grocery,2532,5,COD,1,12660
34105,11/22/2025 0:00,3465,Female,50,Hyderabad,Fashion,536,2,COD,1.5,1072
34106,11/22/2025 1:00,2485,Female,18,Delhi,Grocery,3001,5,COD,2.5,15005
34107,11/22/2025 2:00,2425,Female,35,Mumbai,Sports,3754,4,COD,3.5,15016
34108,11/22/2025 3:00,5359,Female,25,Mumbai,Electronics,3622,3,Debit Card,4.8,10866
34109,11/22/2025 4:00,7958,Male,34,Mumbai,Home,703,4,UPI,2.8,2812
34110,11/22/2025 5:00,6796,Male,52,Mumbai,Fashion,2780,2,UPI,3.1,5560
34111,11/22/2025 6:00,3756,Female,40,Delhi,Sports,278,3,COD,2.4,834
34112,11/22/2025 7:00,5635,Female,43,Pune,Electronics,2683,3,UPI,1.3,8049
34113,11/22/2025 8:00,6908,Male,36,Pune,Fashion,648,5,UPI,2.2,3240
34114,11/22/2025 9:00,2514,Male,42,Chennai,Home,1622,1,Credit Card,1.1,1622
34115,11/22/2025 10:00,7790,Female,29,Bangalore,Electronics,4181,4,UPI,2.7,16724
34116,11/22/2025 11:00,3161,Male,19,Delhi,Sports,3484,2,Credit Card,3.3,6968
34117,11/22/2025 12:00,7062,Male,39,Chennai,Electronics,4705,3,UPI,2.6,14115
34118,11/22/2025 13:00,4479,Male,22,Pune,Fashion,1550,2,COD,1,3100
34119,11/22/2025 14:00,6577,Male,26,Mumbai,Fashion,3349,1,UPI,3.4,3349
34120,11/22/2025 15:00,2784,Female,48,Hyderabad,Electronics,3213,1,Debit Card,4.7,3213
34121,11/22/2025 16:00,2141,Female,18,Mumbai,Sports,978,5,COD,4,4890
34122,11/22/2025 17:00,6598,Female,62,Chennai,Electronics,3188,3,Credit Card,3.4,9564
34123,11/22/2025 18:00,6945,Male,51,Chennai,Beauty,754,2,Credit Card,3.4,1508
34124,11/22/2025 19:00,2575,Female,29,Pune,Beauty,531,1,Debit Card,4.6,531
34125,11/22/2025 20:00,6388,Male,26,Hyderabad,Fashion,1004,1,Debit Card,2.4,1004
34126,11/22/2025 21:00,3586,Male,43,Pune,Electronics,4173,5,UPI,1.4,20865
34127,11/22/2025 22:00,1760,Female,64,Pune,Beauty,4566,3,Credit Card,2.2,13698
34128,11/22/2025 23:00,3181,Male,48,Delhi,Beauty,3563,1,Credit Card,3.5,3563
34129,11/23/2025 0:00,2381,Female,24,Mumbai,Beauty,805,2,COD,1.7,1610
34130,11/23/2025 1:00,4653,Male,46,Kolkata,Beauty,1711,2,Debit Card,4.4,3422
34131,11/23/2025 2:00,2592,Male,33,Hyderabad,Sports,1354,5,COD,3.5,6770
34132,11/23/2025 3:00,5434,Male,44,Chennai,Beauty,3442,4,Credit Card,3.8,13768
34133,11/23/2025 4:00,4469,Female,40,Mumbai,Fashion,3545,5,UPI,3.5,17725
34134,11/23/2025 5:00,5405,Male,42,Delhi,Home,2066,1,Debit Card,1.9,2066
34135,11/23/2025 6:00,4198,Male,59,Hyderabad,Home,1103,1,COD,1.7,1103
34136,11/23/2025 7:00,7336,Male,23,Mumbai,Home,598,4,Credit Card,4.7,2392
34137,11/23/2025 8:00,7133,Female,33,Chennai,Grocery,4791,5,UPI,2.7,23955
34138,11/23/2025 9:00,6906,Male,45,Bangalore,Electronics,4210,3,Debit Card,3.6,12630
34139,11/23/2025 10:00,3363,Female,49,Bangalore,Fashion,4695,1,Credit Card,1.6,4695
34140,11/23/2025 11:00,5198,Male,39,Hyderabad,Grocery,866,4,UPI,1.3,3464
34141,11/23/2025 12:00,6253,Male,50,Hyderabad,Beauty,2143,1,Credit Card,2.6,2143
34142,11/23/2025 13:00,4027,Male,19,Mumbai,Grocery,2978,4,COD,2.6,11912
34143,11/23/2025 14:00,1081,Female,35,Pune,Beauty,4167,2,Debit Card,4.1,8334
34144,11/23/2025 15:00,1685,Female,36,Delhi,Fashion,4370,3,Debit Card,1.5,13110
34145,11/23/2025 16:00,1430,Female,59,Hyderabad,Grocery,2813,4,Debit Card,2.9,11252
34146,11/23/2025 17:00,7204,Female,36,Delhi,Home,2193,5,Credit Card,1.7,10965
34147,11/23/2025 18:00,4869,Male,21,Kolkata,Electronics,3431,1,UPI,3.4,3431
34148,11/23/2025 19:00,5750,Female,43,Chennai,Sports,4150,4,UPI,4.7,16600
34149,11/23/2025 20:00,4834,Male,43,Pune,Sports,1706,4,COD,3.3,6824
34150,11/23/2025 21:00,5578,Female,40,Bangalore,Beauty,3187,1,COD,2.2,3187
34151,11/23/2025 22:00,5401,Male,60,Pune,Grocery,1830,4,Debit Card,3.9,7320
34152,11/23/2025 23:00,2447,Male,63,Mumbai,Electronics,317,3,UPI,2.1,951
34153,11/24/2025 0:00,2064,Female,52,Pune,Grocery,3436,1,Debit Card,4.2,3436
34154,11/24/2025 1:00,1681,Female,62,Bangalore,Home,416,4,UPI,1.7,1664
34155,11/24/2025 2:00,2749,Female,35,Delhi,Beauty,1656,5,Debit Card,2.8,8280
34156,11/24/2025 3:00,6148,Female,45,Bangalore,Beauty,1054,4,UPI,1.3,4216
34157,11/24/2025 4:00,5440,Female,24,Chennai,Beauty,3148,2,Credit Card,3,6296
34158,11/24/2025 5:00,3630,Female,41,Hyderabad,Home,4679,5,Debit Card,1.8,23395
34159,11/24/2025 6:00,4594,Female,27,Delhi,Electronics,1861,2,Credit Card,3.3,3722
34160,11/24/2025 7:00,6969,Male,55,Delhi,Beauty,1660,1,UPI,4.3,1660
34161,11/24/2025 8:00,3113,Female,20,Pune,Home,2224,3,UPI,1.6,6672
34162,11/24/2025 9:00,6394,Female,34,Kolkata,Grocery,2753,4,Debit Card,1.3,11012
34163,11/24/2025 10:00,3383,Female,51,Mumbai,Electronics,566,1,Debit Card,3.7,566
34164,11/24/2025 11:00,1867,Male,34,Bangalore,Fashion,401,5,Debit Card,3.6,2005
34165,11/24/2025 12:00,5604,Female,47,Kolkata,Grocery,3670,5,Credit Card,1.9,18350
34166,11/24/2025 13:00,4532,Male,40,Pune,Home,2957,5,Credit Card,3.4,14785
34167,11/24/2025 14:00,1741,Female,37,Hyderabad,Home,4501,5,UPI,3.5,22505
34168,11/24/2025 15:00,2468,Female,41,Bangalore,Beauty,3286,1,Debit Card,4.9,3286
34169,11/24/2025 16:00,6763,Female,64,Chennai,Home,1604,1,Credit Card,5,1604
34170,11/24/2025 17:00,1437,Male,37,Bangalore,Fashion,1538,2,Credit Card,3.8,3076
34171,11/24/2025 18:00,5357,Female,30,Kolkata,Home,1728,3,Credit Card,3.5,5184
34172,11/24/2025 19:00,4006,Female,43,Hyderabad,Sports,3168,2,COD,1.7,6336
34173,11/24/2025 20:00,3234,Male,63,Bangalore,Sports,1415,2,UPI,1.3,2830
34174,11/24/2025 21:00,6073,Male,47,Chennai,Home,2059,5,Credit Card,1.5,10295
34175,11/24/2025 22:00,2660,Male,39,Mumbai,Beauty,2910,5,COD,4.5,14550
34176,11/24/2025 23:00,2203,Male,21,Chennai,Beauty,1965,4,Credit Card,1.6,7860
34177,11/25/2025 0:00,5013,Male,64,Hyderabad,Fashion,354,1,UPI,2.4,354
34178,11/25/2025 1:00,6012,Male,64,Delhi,Grocery,1382,5,COD,2,6910
34179,11/25/2025 2:00,6319,Female,58,Hyderabad,Fashion,3004,3,COD,4.4,9012
34180,11/25/2025 3:00,3558,Male,20,Hyderabad,Grocery,176,1,COD,3.7,176
34181,11/25/2025 4:00,2595,Female,54,Hyderabad,Grocery,1237,2,UPI,1.8,2474
34182,11/25/2025 5:00,4617,Male,25,Mumbai,Sports,494,5,Credit Card,4.1,2470
34183,11/25/2025 6:00,7499,Male,28,Pune,Fashion,1472,4,UPI,2.8,5888
34184,11/25/2025 7:00,6978,Female,24,Bangalore,Fashion,2670,1,COD,4.6,2670
34185,11/25/2025 8:00,1038,Female,32,Hyderabad,Grocery,691,2,UPI,2,1382
34186,11/25/2025 9:00,2562,Male,45,Hyderabad,Sports,989,3,UPI,2.9,2967
34187,11/25/2025 10:00,1474,Female,18,Kolkata,Electronics,3283,3,COD,4.8,9849
34188,11/25/2025 11:00,3606,Male,33,Hyderabad,Fashion,4688,3,Debit Card,2.4,14064
34189,11/25/2025 12:00,5054,Male,33,Kolkata,Home,207,5,COD,4.7,1035
34190,11/25/2025 13:00,7144,Male,60,Hyderabad,Sports,2116,4,Debit Card,4.2,8464
34191,11/25/2025 14:00,3900,Female,38,Mumbai,Home,4621,5,Credit Card,2.8,23105
34192,11/25/2025 15:00,4829,Female,52,Hyderabad,Home,393,3,Credit Card,2.6,1179
34193,11/25/2025 16:00,2092,Male,52,Hyderabad,Sports,4260,1,UPI,4.4,4260
34194,11/25/2025 17:00,6711,Female,49,Mumbai,Home,3376,3,Credit Card,1,10128
34195,11/25/2025 18:00,1764,Female,26,Mumbai,Beauty,1209,5,UPI,3.4,6045
34196,11/25/2025 19:00,5934,Male,25,Pune,Electronics,790,4,COD,2.9,3160
34197,11/25/2025 20:00,2883,Female,61,Bangalore,Electronics,1444,2,Debit Card,2.9,2888
34198,11/25/2025 21:00,4711,Male,61,Chennai,Grocery,2245,1,Credit Card,4.7,2245
34199,11/25/2025 22:00,3965,Female,52,Delhi,Sports,2866,2,Debit Card,2.4,5732
34200,11/25/2025 23:00,5443,Male,21,Chennai,Grocery,1058,1,COD,3.3,1058
34201,11/26/2025 0:00,2198,Female,60,Mumbai,Electronics,3576,2,UPI,2.3,7152
34202,11/26/2025 1:00,5493,Male,33,Bangalore,Electronics,4919,3,Credit Card,5,14757
34203,11/26/2025 2:00,7524,Male,28,Hyderabad,Sports,484,5,Debit Card,1.6,2420
34204,11/26/2025 3:00,3943,Male,54,Bangalore,Grocery,3776,4,COD,2.9,15104
34205,11/26/2025 4:00,6758,Female,18,Delhi,Beauty,4002,3,COD,4.4,12006
34206,11/26/2025 5:00,4722,Female,49,Bangalore,Beauty,4994,4,Credit Card,5,19976
34207,11/26/2025 6:00,5147,Male,38,Hyderabad,Home,701,2,UPI,4.5,1402
34208,11/26/2025 7:00,5079,Female,23,Kolkata,Beauty,2278,4,UPI,2.1,9112
34209,11/26/2025 8:00,3424,Female,50,Mumbai,Sports,394,4,UPI,4.5,1576
34210,11/26/2025 9:00,4418,Female,32,Hyderabad,Fashion,1363,5,UPI,1.6,6815
34211,11/26/2025 10:00,2824,Male,40,Hyderabad,Home,330,5,Credit Card,2.7,1650
34212,11/26/2025 11:00,5093,Female,49,Mumbai,Fashion,3344,2,Credit Card,5,6688
34213,11/26/2025 12:00,2685,Male,51,Mumbai,Home,2541,4,Debit Card,2.5,10164
34214,11/26/2025 13:00,1651,Male,51,Chennai,Home,4505,2,COD,2.2,9010
34215,11/26/2025 14:00,2131,Male,50,Hyderabad,Sports,3820,2,COD,5,7640
34216,11/26/2025 15:00,5985,Male,55,Mumbai,Home,4519,1,COD,3.1,4519
34217,11/26/2025 16:00,7164,Male,61,Chennai,Electronics,1771,1,Debit Card,4.8,1771
34218,11/26/2025 17:00,4239,Female,45,Chennai,Beauty,658,4,Credit Card,1.7,2632
34219,11/26/2025 18:00,1490,Male,55,Kolkata,Home,1449,4,Debit Card,2.9,5796
34220,11/26/2025 19:00,4478,Male,47,Hyderabad,Electronics,4531,3,UPI,1.8,13593
34221,11/26/2025 20:00,5725,Female,29,Bangalore,Beauty,4050,1,UPI,1.9,4050
34222,11/26/2025 21:00,1240,Female,43,Pune,Electronics,2653,2,Debit Card,2.9,5306
34223,11/26/2025 22:00,4328,Male,27,Mumbai,Sports,2724,3,Debit Card,1.9,8172
34224,11/26/2025 23:00,7361,Male,59,Mumbai,Electronics,4087,1,COD,2.5,4087
34225,11/27/2025 0:00,1996,Male,57,Kolkata,Sports,1334,1,Debit Card,2.8,1334
34226,11/27/2025 1:00,7319,Male,57,Chennai,Beauty,726,3,UPI,4.2,2178
34227,11/27/2025 2:00,7712,Female,46,Mumbai,Grocery,3478,5,COD,2.6,17390
34228,11/27/2025 3:00,7357,Female,59,Mumbai,Fashion,1149,4,Credit Card,2.4,4596
34229,11/27/2025 4:00,2660,Female,40,Chennai,Home,2088,4,Debit Card,3.9,8352
34230,11/27/2025 5:00,2081,Male,59,Bangalore,Grocery,1842,4,UPI,2.7,7368
34231,11/27/2025 6:00,4807,Female,44,Bangalore,Grocery,556,1,Debit Card,3.7,556
34232,11/27/2025 7:00,3378,Male,48,Hyderabad,Grocery,3882,5,UPI,1.6,19410
34233,11/27/2025 8:00,3785,Male,31,Pune,Sports,3662,2,UPI,1.3,7324
34234,11/27/2025 9:00,2465,Male,56,Bangalore,Beauty,4305,1,Debit Card,3.8,4305
34235,11/27/2025 10:00,1036,Female,23,Mumbai,Grocery,1138,2,UPI,3.5,2276
34236,11/27/2025 11:00,6023,Male,59,Mumbai,Home,1336,3,Debit Card,3.8,4008
34237,11/27/2025 12:00,7184,Female,46,Hyderabad,Sports,697,1,Credit Card,1.1,697
34238,11/27/2025 13:00,1375,Female,27,Pune,Fashion,371,1,COD,3,371
34239,11/27/2025 14:00,3182,Female,41,Pune,Beauty,907,3,COD,4.8,2721
34240,11/27/2025 15:00,4862,Female,19,Bangalore,Fashion,2796,1,COD,2.3,2796
34241,11/27/2025 16:00,4875,Male,33,Mumbai,Home,3808,4,Credit Card,2.7,15232
34242,11/27/2025 17:00,4729,Female,64,Pune,Electronics,320,1,COD,2.3,320
34243,11/27/2025 18:00,6830,Female,35,Hyderabad,Electronics,194,1,Credit Card,1.9,194
34244,11/27/2025 19:00,5355,Male,28,Mumbai,Home,2298,4,Debit Card,4.1,9192
34245,11/27/2025 20:00,7313,Female,63,Hyderabad,Grocery,2806,2,Credit Card,3.3,5612
34246,11/27/2025 21:00,6003,Female,26,Bangalore,Grocery,1297,3,Debit Card,4.9,3891
34247,11/27/2025 22:00,7667,Male,61,Kolkata,Fashion,598,1,Debit Card,3.1,598
34248,11/27/2025 23:00,5497,Male,61,Mumbai,Electronics,3240,5,COD,3.6,16200
34249,11/28/2025 0:00,1250,Male,48,Kolkata,Beauty,3416,3,UPI,1.7,10248
34250,11/28/2025 1:00,2847,Male,18,Hyderabad,Beauty,2610,1,COD,1.4,2610
34251,11/28/2025 2:00,3882,Female,40,Delhi,Beauty,413,3,Credit Card,3.7,1239
34252,11/28/2025 3:00,3714,Male,64,Delhi,Beauty,4616,4,Debit Card,3.6,18464
34253,11/28/2025 4:00,6511,Male,37,Delhi,Home,394,3,COD,3.7,1182
34254,11/28/2025 5:00,3770,Female,27,Delhi,Sports,1566,4,UPI,3.5,6264
34255,11/28/2025 6:00,3033,Male,35,Delhi,Beauty,192,4,UPI,1.1,768
34256,11/28/2025 7:00,7065,Male,51,Delhi,Sports,4399,5,Credit Card,3.5,21995
34257,11/28/2025 8:00,4335,Male,53,Bangalore,Sports,2987,1,UPI,1.6,2987
34258,11/28/2025 9:00,4836,Female,61,Delhi,Sports,354,1,UPI,3.1,354
34259,11/28/2025 10:00,4055,Female,42,Chennai,Beauty,3787,5,Credit Card,2.6,18935
34260,11/28/2025 11:00,3731,Female,43,Kolkata,Sports,551,5,COD,1.9,2755
34261,11/28/2025 12:00,7078,Male,60,Pune,Fashion,3170,4,UPI,3.3,12680
34262,11/28/2025 13:00,4565,Female,37,Hyderabad,Beauty,2473,1,Debit Card,2.1,2473
34263,11/28/2025 14:00,1531,Male,42,Hyderabad,Grocery,4208,5,COD,4.7,21040
34264,11/28/2025 15:00,2243,Male,63,Mumbai,Home,4778,1,Credit Card,3.3,4778
34265,11/28/2025 16:00,2672,Female,47,Mumbai,Home,196,3,UPI,2.6,588
34266,11/28/2025 17:00,2484,Male,22,Kolkata,Fashion,3204,4,UPI,3.8,12816
34267,11/28/2025 18:00,1498,Female,46,Kolkata,Grocery,4825,3,COD,2.3,14475
34268,11/28/2025 19:00,1661,Male,44,Pune,Electronics,1441,3,Debit Card,4.1,4323
34269,11/28/2025 20:00,1638,Female,53,Kolkata,Beauty,2673,3,COD,1.8,8019
34270,11/28/2025 21:00,7609,Male,22,Hyderabad,Grocery,3452,4,COD,2.2,13808
34271,11/28/2025 22:00,1315,Male,45,Hyderabad,Sports,554,3,UPI,1.3,1662
34272,11/28/2025 23:00,7913,Male,50,Hyderabad,Fashion,4755,2,COD,3.9,9510
34273,11/29/2025 0:00,2113,Female,57,Kolkata,Sports,2122,2,COD,4.1,4244
34274,11/29/2025 1:00,5859,Female,64,Hyderabad,Home,1437,4,Debit Card,2.5,5748
34275,11/29/2025 2:00,5196,Male,43,Bangalore,Home,1621,1,COD,3.9,1621
34276,11/29/2025 3:00,1059,Male,21,Bangalore,Electronics,496,2,COD,3.5,992
34277,11/29/2025 4:00,3884,Male,32,Pune,Electronics,1381,4,Debit Card,4.5,5524
34278,11/29/2025 5:00,2594,Male,58,Pune,Grocery,2276,3,Credit Card,2.1,6828
34279,11/29/2025 6:00,6151,Male,33,Bangalore,Electronics,308,1,COD,4.8,308
34280,11/29/2025 7:00,2508,Female,22,Hyderabad,Sports,2509,3,Credit Card,2.8,7527
34281,11/29/2025 8:00,7808,Male,33,Chennai,Electronics,611,1,UPI,1.4,611
34282,11/29/2025 9:00,5520,Female,46,Chennai,Sports,1840,2,COD,1,3680
34283,11/29/2025 10:00,2682,Female,58,Pune,Grocery,668,4,COD,1.2,2672
34284,11/29/2025 11:00,6463,Female,50,Pune,Home,3718,4,COD,4.8,14872
34285,11/29/2025 12:00,5128,Male,26,Bangalore,Electronics,4555,1,UPI,2.7,4555
34286,11/29/2025 13:00,7648,Male,26,Hyderabad,Sports,4889,4,UPI,3.7,19556
34287,11/29/2025 14:00,6377,Female,53,Bangalore,Beauty,1921,5,Credit Card,3.4,9605
34288,11/29/2025 15:00,7375,Female,22,Hyderabad,Home,557,3,UPI,2,1671
34289,11/29/2025 16:00,2457,Female,35,Delhi,Fashion,3708,3,Credit Card,1.3,11124
34290,11/29/2025 17:00,6659,Male,20,Delhi,Grocery,1626,3,UPI,4.9,4878
34291,11/29/2025 18:00,1975,Female,42,Kolkata,Beauty,2284,5,Debit Card,1.7,11420
34292,11/29/2025 19:00,2597,Female,34,Delhi,Grocery,1755,2,COD,1.6,3510
34293,11/29/2025 20:00,3628,Male,23,Mumbai,Home,1148,3,COD,3.3,3444
34294,11/29/2025 21:00,3210,Female,39,Bangalore,Fashion,1936,2,COD,1.1,3872
34295,11/29/2025 22:00,7852,Female,28,Mumbai,Sports,1158,3,UPI,1.6,3474
34296,11/29/2025 23:00,3756,Female,40,Hyderabad,Electronics,2948,2,COD,3.1,5896
34297,11/30/2025 0:00,5032,Female,33,Chennai,Fashion,3722,5,COD,4.2,18610
34298,11/30/2025 1:00,4821,Female,36,Delhi,Home,1142,1,COD,2.2,1142
34299,11/30/2025 2:00,4580,Female,42,Hyderabad,Home,1108,3,COD,1,3324
34300,11/30/2025 3:00,6533,Male,58,Kolkata,Beauty,1436,4,UPI,3.1,5744
34301,11/30/2025 4:00,3838,Male,56,Bangalore,Electronics,2991,4,Debit Card,4.1,11964
34302,11/30/2025 5:00,7838,Male,21,Kolkata,Fashion,1424,3,Debit Card,1.6,4272
34303,11/30/2025 6:00,4103,Male,54,Delhi,Fashion,4954,3,UPI,1.3,14862
34304,11/30/2025 7:00,6136,Female,20,Chennai,Beauty,3361,2,Debit Card,2.1,6722
34305,11/30/2025 8:00,1772,Male,34,Delhi,Sports,1959,5,Debit Card,4.3,9795
34306,11/30/2025 9:00,1644,Male,30,Mumbai,Grocery,2915,3,COD,3.9,8745
34307,11/30/2025 10:00,3487,Female,22,Bangalore,Home,4846,3,UPI,3.7,14538
34308,11/30/2025 11:00,4679,Female,35,Chennai,Electronics,3904,4,UPI,3.6,15616
34309,11/30/2025 12:00,7494,Male,56,Kolkata,Sports,3443,3,Credit Card,4.3,10329
34310,11/30/2025 13:00,4181,Male,58,Kolkata,Fashion,2233,2,Debit Card,4.2,4466
34311,11/30/2025 14:00,4895,Female,58,Delhi,Grocery,4107,5,Credit Card,4.9,20535
34312,11/30/2025 15:00,4527,Female,38,Bangalore,Fashion,3088,4,COD,2.2,12352
34313,11/30/2025 16:00,1962,Male,27,Mumbai,Sports,3013,3,UPI,4.7,9039
34314,11/30/2025 17:00,5491,Male,44,Bangalore,Sports,3095,4,COD,2.1,12380
34315,11/30/2025 18:00,6986,Female,44,Chennai,Beauty,2163,3,COD,4.3,6489
34316,11/30/2025 19:00,3014,Female,42,Kolkata,Beauty,429,1,Debit Card,1.2,429
34317,11/30/2025 20:00,5854,Female,47,Delhi,Sports,2433,1,Debit Card,2.8,2433
34318,11/30/2025 21:00,6287,Female,37,Chennai,Fashion,1862,4,Credit Card,2.2,7448
34319,11/30/2025 22:00,7321,Male,35,Mumbai,Sports,581,2,COD,3.5,1162
34320,11/30/2025 23:00,4710,Female,59,Delhi,Fashion,4455,1,Credit Card,2.5,4455
34321,12/1/2025 0:00,6474,Male,63,Chennai,Electronics,796,5,Debit Card,1.6,3980
34322,12/1/2025 1:00,4086,Male,60,Delhi,Beauty,3413,1,Debit Card,4.2,3413
34323,12/1/2025 2:00,3365,Male,38,Bangalore,Sports,570,1,Credit Card,4,570
34324,12/1/2025 3:00,6885,Female,36,Bangalore,Sports,1389,5,Debit Card,2.1,6945
34325,12/1/2025 4:00,7022,Male,39,Pune,Sports,909,5,Debit Card,3.2,4545
34326,12/1/2025 5:00,6368,Male,44,Bangalore,Fashion,1127,5,COD,2.6,5635
34327,12/1/2025 6:00,2345,Male,46,Kolkata,Fashion,4332,1,Credit Card,1.1,4332
34328,12/1/2025 7:00,7128,Female,32,Kolkata,Home,147,2,UPI,4.3,294
34329,12/1/2025 8:00,6475,Female,36,Kolkata,Beauty,3118,5,Debit Card,4.3,15590
34330,12/1/2025 9:00,7861,Male,29,Kolkata,Sports,1491,1,UPI,1.3,1491
34331,12/1/2025 10:00,2795,Male,49,Bangalore,Home,2221,1,COD,2.8,2221
34332,12/1/2025 11:00,6155,Female,36,Delhi,Fashion,936,5,Credit Card,1.1,4680
34333,12/1/2025 12:00,7618,Male,37,Bangalore,Beauty,1631,2,COD,1.2,3262
34334,12/1/2025 13:00,5078,Male,22,Kolkata,Home,4199,2,UPI,2.9,8398
34335,12/1/2025 14:00,3198,Female,36,Chennai,Electronics,3038,1,UPI,4.3,3038
34336,12/1/2025 15:00,4391,Male,60,Pune,Beauty,4874,1,COD,1.8,4874
34337,12/1/2025 16:00,4723,Male,24,Chennai,Home,1573,2,Debit Card,1.5,3146
34338,12/1/2025 17:00,3846,Female,59,Hyderabad,Grocery,4180,2,COD,1.4,8360
34339,12/1/2025 18:00,7759,Male,30,Delhi,Sports,2177,3,UPI,3,6531
34340,12/1/2025 19:00,4778,Female,61,Kolkata,Fashion,244,1,UPI,2.3,244
34341,12/1/2025 20:00,3941,Male,37,Delhi,Beauty,4911,2,COD,3.1,9822
34342,12/1/2025 21:00,2306,Female,50,Mumbai,Sports,2136,3,UPI,3.3,6408
34343,12/1/2025 22:00,5416,Female,64,Bangalore,Fashion,3583,1,COD,4.3,3583
34344,12/1/2025 23:00,2484,Female,33,Chennai,Sports,3609,2,UPI,3.4,7218
34345,12/2/2025 0:00,3167,Male,18,Pune,Sports,4167,2,Debit Card,4.3,8334
34346,12/2/2025 1:00,2217,Male,46,Mumbai,Home,1675,2,UPI,2.5,3350
34347,12/2/2025 2:00,1379,Male,19,Hyderabad,Fashion,1542,1,Debit Card,3.3,1542
34348,12/2/2025 3:00,5735,Female,28,Delhi,Electronics,2105,1,Debit Card,3.7,2105
34349,12/2/2025 4:00,4503,Female,41,Hyderabad,Grocery,2573,3,COD,4.5,7719
34350,12/2/2025 5:00,6404,Male,62,Chennai,Beauty,1144,5,COD,3.6,5720
34351,12/2/2025 6:00,3229,Male,50,Mumbai,Electronics,2953,2,UPI,2.5,5906
34352,12/2/2025 7:00,5021,Female,23,Hyderabad,Sports,1770,1,COD,4.3,1770
34353,12/2/2025 8:00,2655,Male,63,Chennai,Sports,2047,3,Credit Card,3.3,6141
34354,12/2/2025 9:00,6503,Female,54,Delhi,Fashion,1022,5,Debit Card,3.5,5110
34355,12/2/2025 10:00,7808,Female,36,Chennai,Home,4225,1,COD,1.2,4225
34356,12/2/2025 11:00,4715,Male,49,Delhi,Sports,3795,1,UPI,2.9,3795
34357,12/2/2025 12:00,4871,Female,46,Hyderabad,Sports,4856,5,UPI,1,24280
34358,12/2/2025 13:00,2586,Male,37,Pune,Grocery,1473,3,Credit Card,3.4,4419
34359,12/2/2025 14:00,3261,Male,22,Bangalore,Grocery,555,3,Credit Card,4.8,1665
34360,12/2/2025 15:00,3489,Female,51,Bangalore,Beauty,1027,3,Credit Card,4.3,3081
34361,12/2/2025 16:00,2762,Male,19,Hyderabad,Sports,3485,5,Credit Card,3.9,17425
34362,12/2/2025 17:00,4662,Male,21,Chennai,Beauty,1622,5,Debit Card,2.2,8110
34363,12/2/2025 18:00,1215,Male,60,Pune,Home,3259,1,Credit Card,3.5,3259
34364,12/2/2025 19:00,2717,Female,61,Chennai,Sports,4860,3,COD,4.3,14580
34365,12/2/2025 20:00,4381,Female,48,Kolkata,Fashion,3619,1,Debit Card,1.9,3619
34366,12/2/2025 21:00,1045,Female,43,Chennai,Sports,1976,1,UPI,3.2,1976
34367,12/2/2025 22:00,5212,Female,45,Chennai,Electronics,1070,4,Debit Card,2.9,4280
34368,12/2/2025 23:00,4776,Male,49,Hyderabad,Grocery,3568,3,Debit Card,1,10704
34369,12/3/2025 0:00,2457,Female,31,Delhi,Home,1073,4,Debit Card,3.3,4292
34370,12/3/2025 1:00,6508,Female,54,Delhi,Grocery,1830,3,Credit Card,1.4,5490
34371,12/3/2025 2:00,3544,Male,30,Pune,Fashion,1528,3,Credit Card,1.2,4584
34372,12/3/2025 3:00,6759,Male,20,Bangalore,Grocery,1164,2,Debit Card,2.6,2328
34373,12/3/2025 4:00,3903,Female,49,Mumbai,Fashion,4432,3,Credit Card,1.7,13296
34374,12/3/2025 5:00,1748,Male,26,Pune,Fashion,1074,3,Debit Card,3.2,3222
34375,12/3/2025 6:00,7260,Female,18,Mumbai,Grocery,4403,5,UPI,4.3,22015
34376,12/3/2025 7:00,6851,Female,56,Hyderabad,Grocery,1881,5,Debit Card,3.2,9405
34377,12/3/2025 8:00,2262,Female,42,Delhi,Beauty,4966,1,UPI,1.1,4966
34378,12/3/2025 9:00,7992,Female,53,Bangalore,Electronics,3641,3,COD,1.4,10923
34379,12/3/2025 10:00,4073,Female,39,Mumbai,Beauty,1593,3,UPI,2.9,4779
34380,12/3/2025 11:00,2379,Male,40,Delhi,Electronics,4961,3,UPI,1.3,14883
34381,12/3/2025 12:00,4523,Male,25,Delhi,Electronics,976,2,Credit Card,2,1952
34382,12/3/2025 13:00,1852,Male,38,Bangalore,Electronics,4067,3,Credit Card,1,12201
34383,12/3/2025 14:00,4426,Male,44,Chennai,Fashion,4033,1,UPI,2.7,4033
